Title,Tag,Image URL,Article URL,Author,Date,Content
Bagaimana Awal Bangsa Eropa Kenal Rempah-rempah Sebelum Menjajah Asia?,Tren,https://asset.kompas.com/crops/W32Tvzvbx78f1gYXgqQUFXARNRE=/203x706:1408x1509/230x152/data/photo/2024/09/20/66ed9d7756d47.png,https://www.kompas.com/tren/read/2025/05/03/100000965/bagaimana-awal-bangsa-eropa-kenal-rempah-rempah-sebelum-menjajah-asia,"Rheandita Vella Aresta, Resa Eka Ayu Sartika","03/05/2025, 10:00 WIB","KOMPAS.com- Telah diketahui bahwa awal mula bangsaEropadatang ke Indonesia adalah untuk berburu rempah-rempah.
Sebab pada saat itu, Eropa bukanlah negara penghasil rempah-rempah.
Sementara itu, dilansir dariKompas.com, rempah-rempah yang dimiliki berbagai wilayah di Indonesia sangat melimpah dan menjadi komoditas dengan nilai jual tinggi.
Karena itu, bangsa Eropa berambisi untuk mengusai Indonesia sebagai daerah penghasil rempah, yakni dimulai dari Portugis, Spanyol, lalu sekutu dagang VOC dari Belanda.
Kedatangan bangsa Eropa untuk menjajah ini menjadi perbincangan warganet di media sosial X.
Pasalnya, ketika di Eropa sendiri tidak ada rempah, bagaimana mereka bisa tahu ada bahan masakan yang disebut ""rempah-rempah"" dan ke Indonesia untuk menjajah dan menguasainya?
Hal ini diungkapkan oleh akun@ta***a****yang menuliskan,""kalau bangsa Eropa ke Indonesia untuk cari rempah- rempah karena di Eropa ga ada. Darimana awalnya orang Eropa tau kalau rempah-rempah tu ada di dunia ini. Seseorang jelasin,""pada Rabu (30/4/2025).
Warganet yang lain pun turut mempertanyakan hal tersebut atau menjawabnya dengan candaan.
Sebagai contoh, akun@th***y****melontarkan,""angin kencang menerpa slruh penjuru dunia, membawa bau lombok dari bumbu pnuh rempah yg sdang digongso buyut kita trbang menyusuri seluruh penjurueropan membuat bartolomeu dias et al. bersin2 selama menelusuri rute asia dan mengundang afonso de albuquerque utk datang ke malaka,""pada Rabu (30/4/2025).
Lantas, bagaimana jawaban yang sebenarnya dari pakarsejarah?
Baca juga:Bangsa Eropa Jajah Indonesia demi Rempah, tapi Mengapa Makanannya Cenderung Hambar?
Sejarawan Universitas Sebelas Maret (UNS), Harto Juwono, mengatakan, berdasar bukti tertulis, rempah sudah ada di Eropa jauh sebelum Masehi, yaitu sejak masa pemerintahan Yunani dan Romawi.
Harto pun menjelaskan bahwa hal ini terutama tampak pada warisan kuliner Eropa, terkait bumbu pada masakan.
""Rempah ini dibawa oleh para pedagang Asia dan Timur Tengah yang banyak berperan dalam perdagangan laut Tengah pada pergantian millenium,"" terang Harto saat dihubungiKompas.com, Kamis (1/5/2025).
Dia menjelaskan bahwa dalam perdagangan tersebut, sudah ada rempah sebagai barang dagang atau komoditas.
Pada saat itu, rempah dijual bersamaan dengan kain, kayu, manik-manik, mur, emas, dan benda-benda besi."
"Profil Firsta Yufi Amarta Putri, Juara Puteri Indonesia 2025",Tren,https://asset.kompas.com/crops/4YV6OzwUHX6hQrbJBGd7ltWPEvQ=/97x52:1152x580/230x152/data/photo/2025/05/03/6815692bdfd81.png,https://www.kompas.com/tren/read/2025/05/03/093000465/profil-firsta-yufi-amarta-putri-juara-puteri-indonesia-2025,"Fatimah Az Zahra, Resa Eka Ayu Sartika","03/05/2025, 09:30 WIB","KOMPAS.com –Perwakilan dari Jawa Timur,Firsta Yufi Amarta Putriresmi dinobatkan sebagai pemenang ajang kecantikanPuteri Indonesia 2025pada malam final yang digelar di Jakarta, Jumat, (2/5/2025).
Puteri Indonesia merupakan kontes kecantikan yang diselenggarakan oleh organisasi Yayasan Puteri Indonesia.
Pada malam final tersebut, mahkota kehormatan disematkan langsung kepada Firsta oleh Puteri Indonesia 2024, Harashta Haifa Zahra, sesuai dengan tradisi tahunan kontes ini.
Berikut profil singkat dari Firsta Yufi Amarta Putri.
Baca juga:INFOGRAFIK: Puteri Indonesia 2020 Ayu Maulida Putri
Dikutip dari berbagai sumber, berikut profil singkat Puteri Indonesia 2025, Firsta Yufi Amarta Putri.
Nama:Firsta Yufi Amarta Putri
Usia:24 tahun
Asal:Banyuwangi, Jawa Timur
Pendidikan:
Prestasi yang diraih
Akun Instagram:@firstayap
Baca juga:Profil Paus Fransiskus, Pemimpin Umat Katolik yang Wafat Hari Ini
Dikutip dari laman resmi Puteri Indonesia 2025, Firsta mengusung kampanye sosial bertajukFirst Step Forward.
Program ini ditujukan untuk perempuan remaja berusia 12–21 tahun dengan kondisi kehilangan orang tua atau orang tua yang berpisah.
Dilaksanakan sejak pertengahan 2023 di Kabupaten Banyuwangi, kampanye ini meliputi berbagai kegiatan sepertisharing session, literasi, pelatihan minat dan bakat, hingga terapi psikologis.
Kampanye sosialFirst Step Forwardmenginisiasi perubahan terutama bagi remaja perempuan yang masih diliputi rasa gelisah, ketidakpastian, dan hilangnya harapan akan masa depan
Kegiatan tersebut diklaim telah memberikan dampak positif, terutama di Panti Remaja, dalam mengatasidistresspsikologis dan membantu para remaja untuk berkembang hingga memperoleh pekerjaan yang layak.
Baca juga:Ramai soal Kaesang Disebut Gandeng Finalis Puteri Indonesia, Siapakah Dia?
Selain Firsta, dalam ajang tersebut terdapat finalis lainnya yang juga dinobatkan sebagai juara.
Dikutip dari ANTARA, Sabtu, (3/5/2025) Melliza Xaviera Putri Yulian dari DKI Jakarta 1 dinobatkan sebagai Puteri Indonesia Lingkungan 2025 dan meraih posisi runner-up pertama.
Selain juara pertama dan kedua, ajang Puteri Indonesia 2025 juga memberikan gelar khusus kepada finalis lainnya, yaitu."
"Vatikan Umumkan Kapan Konklaf Pemilihan Paus Baru Dimulai, Ini Jadwalnya",Tren,https://asset.kompas.com/crops/CMragczVyuyfatZlAv_1_HLzNs0=/0x341:2760x2181/230x152/data/photo/2025/04/26/680c8544306ba.jpg,https://www.kompas.com/tren/read/2025/05/03/090000665/vatikan-umumkan-kapan-konklaf-pemilihan-paus-baru-dimulai-ini-jadwalnya,"Aditya Priyatna Darmawan, Irawan Sapto Adhi","03/05/2025, 09:00 WIB","KOMPAS.com-Pemilihan pausKatolik Roma baru atau dikenal sebagaikonklafbakal dimulai dalam hitungan hari mendatang.
Konklafini diadakan setelah wafatnya Paus Fransiskus yang meninggal pada 21 April 2025 di usia 88 tahun.
Konklaf kepausan adalah pemilihan tertutup di Kapel Sistina, Vatikan, di mana ratusan kardinal memberikan suara untuk menentukan siapa yang akan menjadi kepala Gereja Katolik berikutnya.
Dikutip dariAl Jazeera,Senin (28/4/2025), Vatikan telah menutup Kapel Sistina untuk mempersiapkan konflaf 2025 sejak Senin (28/4/2025).
Lantas,kapan konklaf 2025 dimulai?
Baca juga:Sebelum Wafat Paus Fransiskus Berikan Seluruh Isi Rekeningnya ke Penjara, Donasi Rp 3,7 Miliar
Vatikan telah mengumumkan bahwa konklaf untuk memilih pemimpin baru Gereja Katolik Roma baru akan dimulai pada tanggal 7 Mei 2025.
Sebanyak 135 kardinal dari seluruh dunia dan berusia di bawah 80 tahun memenuhi syarat untuk mengambil bagian dalam pemungutan suara itu.
Konklaf tahun ini menandai peningkatan partisipasi yang signifikan dibandingkan dengan konklaf sebelumnya, yakni hanya 115 kardinal ikut serta dalam pemilihan tahun 2005 dan 2013.
Sekitar 80 persen dari para kardinal saat ini ditunjuk oleh Fransiskus dalam upayanya untuk memperluas representasi global gereja.
Italia tetap menjadi negara yang paling banyak diwakili dengan 17 kardinal di depan Amerika Serikat dengan 10 kardinal, Brasil dengan tujuh kardinal, dan Perancis dengan lima kardinal.
Baca juga:Mengenal Tanatopraksi, Teknik Pengawetan Jenazah untuk Paus Fransiskus Sebelum Dimakamkan
Para anggota konklaf memberikan suara mereka melalui pemungutan suara rahasia, sebuah proses yang diawasi oleh sembilan kardinal yang dipilih secara acak.
Mayoritas dua pertiga secara tradisional diperlukan untuk memilih paus baru, dan pemungutan suara terus berlanjut sampai ambang batas ini terpenuhi.
Setelah setiap putaran, surat suara dibakar dengan bahan kimia yang menghasilkan asap hitam atau putih untuk menandakan kepada dunia tentang hasilnya.
Apabila asap hitam yang muncul, menandakan bahwa tidak ada keputusan yang diambil. Sementara asap putih berarti paus baru telah terpilih."
"Bali Alami ""Blackout"" pada 2 Mei 2025, Apa yang Perlu Diketahui?",Tren,https://asset.kompas.com/crops/bO3iRxoaUniTabR6h_YE88YkKjA=/190x0:1540x900/230x152/data/photo/2025/05/02/6814c555b597c.jpeg,https://www.kompas.com/tren/read/2025/05/03/084500065/bali-alami-blackout-pada-2-mei-2025-apa-yang-perlu-diketahui-,Intan Maharani,"03/05/2025, 08:45 WIB","KOMPAScom- PulauBalimengalamipemadaman listrikmassal pada Jumat (2/5/2025) sejak sekitar pukul 16.00 WIB.
Pemadaman listrikatau ""blackout""ini menyebabkan aktivitas masyarakat lumpuh untuk sementara.
Baca juga:Bali Blackout Hari Ini, PLN: Dipicu Kabel Bawah Laut yang Rusak
Bahkan, Bandara Internasional Ngurah Rai juga merasakan dampak dari pemadaman tersebut hingga mengandalkan pasokan listrik dari sumber cadangan berupa genset.
Lantas, apa yang menjadi penyebab Baliblackout? Berikut penjelasan lengkap tentang pemadaman listrik yang terjadi di Pulau Dewata tersebut.
Pemadaman listrik massal ataublackoutini terjadi akibat gangguan di PLTU Celukan Bawang Unit #2.
Manajer Komunikasi TJSL PLN UID Bali, I Wayan Eka Susana tidak menjelaskan lebih detail mengapa gangguan itu bisa menyebabkan sebagian wilayah di Pulau Dewata tidak mendapat pasokan listrik.
""Indikasi awal gangguan terjadi di PLTU Celukan Bawang Unit #2 yang menyebabkan terhentinya pasokan listrik sebagian wilayah Bali,"" jelas Eka dalam keterangan tertulis pada Jumat (2/5/2025), dikutip dariKompas.com.
Keterangan Eka ini berbeda dengan Sekretaris Daerah Kabupaten Badung, Ida Bagus Surya Suamba pada hari yang sama.
Ia menyatakan bahwa mati listrik disebabkan karena ada gangguan kabel laut Jawa-Bali.
""Ini kabel laut lepas. Sekarang PLN lagi bertahap mau menghidupkan sistem di pasok dari Pesanggaran dan beberapa pembangkit listrik yang ada di Bali. Kemungkinan paling lama sampai ada 5 jam matinya,"" kata Ida Bagus Surya, dilansir dariKompas.com.
Baca juga:Media Asing Soroti Bali Blackout Hari Ini, Apa Kata Mereka?
Lebih lanjut, Direktur Utama PLN Darmawan Prasodjo memastikan bahwa pemadaman listrik di Bali bukanlah akibat serangan siber.
Indikasi sementara menunjukkan bahwa ada gangguan dalam penyaluran listrik sehingga Bali tidak kebagian pasokan.
Ia juga menyebutkan adanya gangguan pada kabel laut, seperti yang diungkapkan oleh Sekda Badung sebelumnya.
""Secara teknis, indikasi gangguan terpantau terjadi pada sistem penyaluran kabel laut. Namun dipastikan penyebabnya masih terus ditelusuri dan bukan akibat serangan siber lainnya,"" terang Darmawan pada Sabtu (3/5/2025), mengutip dariKompas.com.
Pemadaman listrik massal pada hari Jumat kemarin terjadi di berbagai wilayah di Bali."
"Dilakukan Tertutup, Apa Saja yang Dimakan oleh Para Calon Paus Saat Konklaf?",Tren,https://asset.kompas.com/crops/pJrtB2wNukB1dAXpkJelycA5WsE=/0x0:2000x1333/230x152/data/photo/2025/04/22/680759bf4f4b2.jpg,https://www.kompas.com/tren/read/2025/05/03/083000865/dilakukan-tertutup-apa-saja-yang-dimakan-oleh-para-calon-paus-saat-konklaf,"Fatimah Az Zahra, Resa Eka Ayu Sartika","03/05/2025, 08:30 WIB","KOMPAS.com -Pemilihan Paus baru dalam konklaf akan segera dilaksanakan di Vatikan, Roma, sepeninggal kematianPaus Fransiskuspada Senin (21/4/2025).
Dikutip dariKOMPAS.com, Selasa (29/4/2025), konklaf adalah pemilihan Paus baru untuk menggantikan posisi Paus yang telah wafat atau mengundurkan diri.
Pelaksanaan konklaf dijadwalkan pada Rabu (7/5/2025) di Kapel Sistina dan diikuti oleh ratusan kardinal dari semua negara yang dipilih dengan syarat usia di bawah 80 tahun.
Dikutip dariBBC, Kamis (1/5/2025), selama lebih dari 750 tahun tradisi konklaf, terdapat aturan ketat bagi para kardinal untuk tidak melakukan komunikasi atau kontak dengan dunia luar.
Selama konklaf, para kardinal akan terisolasi dari dunia luar dalam kurun waktu yang tidak ditentukan. Proses memilih, tidur, dan makan dilakukan dalam pengawasan yang ketat.
Namun, dengan adanya makanan yang masuk dan keluar area konklaf, bagaimana kerahasiaan konklaf dapat tetap terjaga? Serta, menu apa saja yang dihidangkan untuk para kardinal?
Simak penjelasan berikut.
Baca juga:Sebelum Wafat Paus Fransiskus Berikan Seluruh Isi Rekeningnya ke Penjara, Donasi Rp 3,7 Miliar
Dikutip dari berbagai sumber, pada tahun 1274, Paus Gregorius X pernah menerapkan aturan ketat demi menjaga kerahasiaan konklaf.
Aturan tersebut yakni membatasi pemberian makan pada kardinal yang mengikuti konklaf jika pemilihan Paus tidak segera menghasilkan keputusan.
""Penduduk lokal bahkan ikut mengancam akan membatasi makanan para kardinal agar keputusan bisa lebih cepat ditentukan,"" ujar ahli hukum kanon Italia, Henricus de Segusio.
Aturan tersebut berupa pemberian satu kali makan selama sehari jika tidak ada hasil setelah tiga hari sejak dimulainya konklaf. Kemudian, setelah delapan hari, para kardinal hanya akan diberi roti dan air.
Pada pertengahan 1300-an, Paus Klemens VI melonggarkan aturan ini dengan memperbolehkan makan tiga kali sehari.
Menu makanan yang dihidangkan saat itu berupa sup, hidangan utama seperti ikan, daging, atau telur, serta makanan penutup seperti keju atau buah.
Baca juga:Hidup Sederhana, Kekayaan Bersih Paus Fransiskus Saat Wafat Setara Rp 2,2 Juta
Pada masa Renaisans, Bartolomeo Scappi, koki Paus Pius IV dan V, mengungkapkan rahasia prosedur makan konklaf dalam bukunya yang berjudul ""Opera Dell’Arte del Cucinar"" yang terbit pada tahun 1570.
Ia menjelaskan bahwa seluruh makanan akan diperiksa ketat oleh penjaga sebelum dikirim ke kardinal melalui alat bernamaruota."
"16 Makanan yang Dapat Menurunkan Tekanan Darah Tinggi, Apa Saja?",Tren,https://asset.kompas.com/crops/HovoQhc3-f2ufLI2-3dBz4km_lY=/1x0:2000x1333/230x152/data/photo/2025/04/29/68110526ecce2.jpg,https://www.kompas.com/tren/read/2025/05/03/080000065/16-makanan-yang-dapat-menurunkan-tekanan-darah-tinggi-apa-saja,"Fatimah Az Zahra, Resa Eka Ayu Sartika","03/05/2025, 08:00 WIB","KOMPAS.com -Hipertensiatautekanan darah tinggimerupakan salah satu faktor penyebab adanya penyakitjantung.
Dikutip dari artikel National Center for Biotechnology Information, Kamis (20/7/2023), lebih dari satu miliar orang dewasa di seluruh dunia menderitahipertensi.
Pada tahun 2025, potensi jumlah pasien hipertensi dapat meningkat 15 hingga 20 persen yang dapat mencapai hampir 1,5 miliar orang.
Dikutip dari Medical News Today, pola makan merupakan salah satu cara yang dapat membantu menurunkan tekanan darah serta mengurangi risiko penyakit jantung.
Makanan tertentu, terutama yang tinggi kandungan kalium dan magnesium, dapat membantu menurunkan tekanan darah.
Apa saja makanan yang berpotensi menurunkan tekanan darah? Berikut daftar makanannya.
Baca juga:Daun Kelor dan 7 Bahan Alami Lainnya untuk Menurunkan Hipertensi
Dikutip dari berbagai sumber, terdapat makanan-makanan tertentu yang dapat membantu mengelola tekanan darah. Berikut daftarnya.
Buah beri sepertiblueberrydan stroberi mengandung senyawa antioksidan yang disebut antosianin atau sejenis flavonoid.
Dikutip dari jurnal Nutrienst yang terbit pada tahun 2019, terdapat penemuan yang mendukung teori bahwa antosianin dapat menurunkan tekanan darah.
Namun, peneliti dalam jurnal tersebut menekankan adanya faktor-faktor lain yang juga dapat mempengaruhi seperti kondisi awal tubuh dan dosis konsumsi makanan.
Buah pisang mengandung kalium yang dapat membantu mengelola hipertensi.
Menurut American Heart Association (AHA), kalium dapat mengurangi efek natrium dan meredakan ketegangan pada dinding pembuluh darah.
Namun, dikutip dari AHA orang yang memiliki penyakit ginjal sebaiknya berkonsultasi terlebih dahulu dengan dokter jika ingin meningkatkan konsumsi kalium.
Kandungan nitrat pada jus buah bit dapat menurunkan tekanan darah dalam jangka pendek maupun panjang.
Dikutip dari jurnal Frontiers in nutrition tahun 2022, kandungan nitrat pada jus bit dapat menurunkan tekanan darah sistolik pada penderita hipertensi.
Baca juga:Daftar Seafood yang Tetap Bisa Dikonsumsi Penderita Hipertensi"
"Menhan Bakal Produksi Obat Lokal, Pengamat Sebut Kurang Pas",Tren,https://asset.kompas.com/crops/YM1ujaHs1TaXzJjctJqCkvbu-vM=/159x699:1428x1546/230x152/data/photo/2025/04/30/68116a7c44c71.png,https://www.kompas.com/tren/read/2025/05/03/073000965/menhan-bakal-produksi-obat-lokal-pengamat-sebut-kurang-pas,"Rheandita Vella Aresta, Resa Eka Ayu Sartika","03/05/2025, 07:30 WIB","KOMPAS.com- Menteri Pertahanan (Menhan) Sjafrie Sjamsoeddin mengumumkan akan membangun pabrik obat-obatan lokal dengan memanfaatkan laboratorium farmasi milik TNI.
Dilansir dariKompas.com, Rabu (30/4/2025), Sjafrie menyatakan bahwa laboratorium farmasi tersebut telah direvitalisasi sehingga dapat digunakan untuk prosesproduksi obat-obatan dalam negeri.
Rencana ini salah satunya dilatarbelakangi oleh tingginya harga obat-obatan di Indonesia apabila dibandingkan dengan negara tetangga, seperti yang sudah disampaikan Menteri Kesehatan (Menkes) Budi Gunadi.
""Ini kita sudah coba, dan kita sudah mulai berkomunikasi dengan negara-negara sahabat mengenai farmasi karena kita tahu harga obat di Indonesia tinggi sekali,"" ujar Sjafrie.
Dia mengatakan bahwa inisiatif ini akan dikerjakan bersama Kementerian Kesehatan (Kemenkes) dan obat-obatan lokal nantinya dapat disalurkan melalui Koperasi Desa Merah Putih.
Sebelumnya, diketahui bahwa Presiden Prabowo berencana akan membentuk 80.000 Koperasi Desa Merah Putih di seluruh Indonesia.
Lantas, bagaimana pengamat menanggapi rencana Menhan tersebut?
Baca juga:Deddy Corbuzier Jadi Stafsus Menhan, Berikut Hal-hal yang Perlu Anda Ketahui
Direktur Eksekutif Center of Economic Law Studies (Celios) Bhima Yudhistira berpendapat bahwa rencana pembangunan pabrik obat-obatan lokal dinilai kurang tepat.
""Kurang pas, ya, kalau Menhan atau TNI yang masuk ke bisnis obat lokal,"" ujar Bhima saat dihubungiKompas.com, Kamis (1/5/2025).
Sebab, menurut dia, rencana tersebut dapat mengambil alih lapangan kerja UMKM dan pelaku usaha lokal yang sudah berjalan.
Selain itu, inisiatif yang dilakukan oleh Menhan juga sudah berada di luar tugas utama TNI.
""Ini sudahoffsidedari tugas dan fungsi utama TNI. Soal TNI membantu distribusi obat-obatan saat terjadi bencana atau perang masih wajar, tapi kalau jadi pengusaha obat kurang tepat,"" terangnya.
Bhima menambahkan bahwa bisnis obat lokal di Indonesia sebenarnya sudah berkembang, walaupun tidak secepat obat-obatan impor dan farmasi skala besar.
Sebab, bisnis tersebut memiliki permasalahan utama, yaitu bunga kredit untuk membeli mesin yang tinggi dan juga terkait paten yang dimonopoli perusahaan farmasi raksasa.
Hal ini mengakibatkan pelaku usaha obat lokal sulit bersaing."
"Prabowo Luncurkan Program Bantuan Guru Honorer Tahun 2025, Berapa Jumlahnya?",Tren,https://asset.kompas.com/crops/UpIAxdSzRfHeYjR4xs1g1aa3YAI=/0x0:0x0/230x152/data/photo/2025/05/02/681491c94f879.jpg,https://www.kompas.com/tren/read/2025/05/03/071500965/prabowo-luncurkan-program-bantuan-guru-honorer-tahun-2025-berapa-jumlahnya-,"Fatimah Az Zahra, Resa Eka Ayu Sartika","03/05/2025, 07:15 WIB","KOMPAS.com -Hari pendidikan nasional (Hardiknas) diperingati pada Jumat, (2/5/2025) lalu.
Dikutip dariKOMPAS TV, Jumat (2/5/2025), Presiden Indonesia Prabowo Subianto dan Menteri Pendidikan Dasar dan Menengah (Mendikdasmen), Abdul Mu'ti memberikan pidato pada Peringatan Hari Pendidikan Nasional 2025 di Kota Bogor.
Presiden Prabowo Subianto dan Menteri Pendidikan Dasar dan Menengah (Mendikdasmen), Abdul Mu'ti menyampaikan bahwa bantuan pada guru honorer akan diberikan.
Berapa besar nominal bantuan tersebut dan akan diberikan kapan?
Simak penjelasan berikut.
Baca juga:Tunjangan Guru Honorer Naik Rp 2 Juta Per Bulan pada 2025, Ini Syaratnya
Dikutip dariKOMPAS.com, Kamis, (1/5/2025) Menteri Pendidikan Dasar dan Menengah (Mendikdasmen), Abdul Mu'ti mengatakan bahwa pemerintah akan memberikan bantuan kepada guru honorer.
""Insya Allah akan ada program bantuan bagi guru honorer, masing-masing guru mendapatkan Rp 300.000 per bulan,"" ujar Mu'ti.
Mu'ti menjelaskan, pemberian bantuan Rp 300.000 per bulan bagi guru honorer adalah program prioritas Presiden Prabowo.
""Bantuan tersebut adalah salah satu program prioritas Presiden Prabowo Subianto,"" ujar Mu'ti.
Nantinya bantuan itu akan diberikan langsung ke rekening para guru honorer sama seperti izin sertifikasi untuk guru aparatur sipil negara (ASN).
Selain mengumumkan bantuan untuk guru honorer, Mu'ti menjelaskan bahwa Prabowo juga akan mengumumkan bantuan bagi guru yang belum memiliki ijazah D4 atau S1.
""Bantuan sebesar Rp 3 juta per semester ditujukan bagi guru yang belum mendapat jenjang D4 atau S1,"" ujar Mu'ti.
Baca juga:Update Terbaru Kasus Guru Honorer Supriyani, Jaksa Tuntut Bebas hingga Ancaman Pemecatan dari Kapolri
Dikutip dari ANTARA, Jumat (2/5/2025), pemerintah mulai menyalurkan tunjangan guru honorer pada tahun ajaran baru atau Juli 2025.
Pada bulan Juli 2025, bantuan akan langsung diberikan secara transfer untuk menghindari adanya potongan biaya lain.
Dengan program strategis ini, pemerintah berharap dapat memberikan motivasi besar bagi pendidik di berbagai daerah."
"12 Tanda-tanda Kerusakan Ginjal yang Jarang Disadari, Apa Saja?",Tren,https://asset.kompas.com/crops/cclvtzBd7BoTvLOk8__M-iUb1ms=/52x0:750x465/230x152/data/photo/2022/10/19/634f9734ab61b.jpeg,https://www.kompas.com/tren/read/2025/05/03/070000865/12-tanda-tanda-kerusakan-ginjal-yang-jarang-disadari-apa-saja-,"Aditya Priyatna Darmawan, Irawan Sapto Adhi","03/05/2025, 07:00 WIB","KOMPAS.com- Ada berbagaitanda kerusakan ginjalyang jarang disadari oleh penderita sehingga berpotensi dibiarkan begitu saja.
Dikutip dariMedical News Today,organ ginjal mempunyai berbagai peran atau tugas penting bagi tubuh. Sehingga kesehatannya perlu dijaga dengan baik.
Peran ginjal tersebut seperti mengekskresikan limbah dari tubuh, serta melakukan sekresi terhadap sejumlah senyawa aktif.
Selain itu, tugas ginjal lainnya adalah mempertahankan keasaman tubuh, serta mengatur keseimbangan elektrolit dan tekanan darah.
Lantas, apa sajatanda ginjal rusaktersebut?
Baca juga:Apa yang Dirasakan Tubuh Saat Kolesterol Tinggi?
Berikut ini setidaknya 12 tanda ataugejala kerusakan ginjalyang pantang dibiarkan:
Dilansir dariWebMD,seseorang yang mempunyai ginjal bermasalah, bisa ditandai melalui urine-nya yang berbusa, berwarna coklat, atau berdarah.
Kencing berbusa bisa jadi merupakan tanda terlalu banyak protein yang disebut albumin. Hal ini dapat diakibatkan oleh masalah ginjal.
Ginjal yang tidak menyaring zat dengan baik karena mengalami kerusakan, membuat air urine berwarna kecoklatan atau sangat pucat.
Fungsi ginjal yang rusak juga dapat menyebabkan darah bocor ke dalam kandung kemih seseorang. Darah dalam urine juga dapat disebabkan oleh batu ginjal, tumor, atau infeksi.
Bau mulut yang muncul, dapat menjadi tanda-tanda bahwa ginjal seseorang mengalami kerusakan.
Ketika ginjal seseorang tidak dapat menyaring limbah, dapat menyebabkan kondisi yang disebut uremia.
Hal itu dapat membuat mulut seseorang berbau. Selain itu, racun dalam aliran darah dapat membuat makanan terasa seperti logam atau tidak enak.
Baca juga:Tanda-tanda Seseorang Menderita Batu Ginjal, Bisa Dilihat dari Urine
Ketika ginjal tidak dapat membuang natrium dengan baik, cairan tersebut akan menumpuk di dalam tubuh.
Hal ini dapat menyebabkan tangan, kaki, pergelangan kaki, tungkai, atau wajah seseorang membengkak."
"3 Minuman Ini Bisa Tingkatkan Risiko Stroke, Apa Saja?",Tren,https://asset.kompas.com/crops/Nd1nwduVkCEsg6NOPpNBBgkbfTs=/0x0:1500x1000/230x152/data/photo/2025/01/22/67904396da608.jpg,https://www.kompas.com/tren/read/2025/05/03/063000065/3-minuman-ini-bisa-tingkatkan-risiko-stroke-apa-saja-,"Muhammad Iqbal Amar, Inten Esti Pratiwi","03/05/2025, 06:30 WIB","KOMPAS.com -Apa yang Anda makan dan minum sangat berpengaruh terhadap kesehatan pembuluh darah.
Penelitian terbaru merekomendasikan dua jenis minuman yang dapat mengurangi risikopenyakit stroke, yaitu teh dan air putih.
Kedua minuman tersebut merupakan pilihan terbaik, khususnya dalam hal mengurangi risiko kejadian stroke.
Sebaliknya, terdapat sejumlah minuman yang seringkali digemari oleh sebagian besar orang yang justru dapat meningkatkan risiko stroke.
Lantas, apa saja minuman yang bisa meningkatkan risiko stroke?
Baca juga:Singapura Tarik 4 Produk Pangan Ini karena Kandung Zat Berbahaya yang Bisa Picu Stroke
Dilansir dariMedical News Today(5/10/2024), jenis minuman yang dapat meningkatkan stroke di antaranya adalah minuman berkarbonasi (soda), jus atau sari buah kemasan, dan kopi yang semuanya dikonsumsi secara berlebihan.
Ketiga minuman tersebut selain dapat meningkatkan risiko stroke juga dapat memicu pendarahan intraserebral.
Penemuan ini berasal dari dua analisis dalam proyek penelitian Interstroke yang mengevaluasi dampak konsumsi minuman bersoda,jus buah, air, teh, dan kopi terhadap kesehatan.
Temuan mengenai jus buah dan minuman bersoda dimuat diJournal of Stroke, sementara hasil terkait teh dan kopi diterbitkan diInternational Journal of Stroke.
Studi tersebut melibatkan 26.950 orang dari 32 negara. Analisis data Interstroke dilakukan secara kolaboratif oleh para peneliti di McMaster University di Ontario, Kanada, dan University of Galway di Irlandia.
Penelitian ini menekankan bahwa kandungan gula tambahan, pemanis buatan, serta zat kimia dalam jus buah kemasan dapat berdampak buruk pada kesehatan dan meningkatkan risiko penyakit jantung dan stroke.
Oleh karena itu, disarankan untuk mengonsumsi jus buah yang diperas langsung tanpa tambahan gula guna mendukung kesehatan yang lebih baik.
Baca juga:7 Tanda Stroke yang Bisa Dilihat di Wajah, Apa Saja?
Dilansir dariTimes of India(7/10/2024), peneliti mengungkapkan bahwa mengonsumsi lebih dari 4 cangkir kopi setiap hari dapat meningkatkan risiko terkena stroke hingga 37 persen. Namun, jumlah konsumsi yang lebih rendah tidak menunjukkan peningkatan risiko serupa.
Sebaliknya, mengonsumsi jumlah teh yang sama justru dapat menurunkan risiko tersebut.
Dalam salah satu analisis, ditemukan bahwa meminum satu minuman bersoda per hari, baik yang mengandung gula maupun pemanis buatan, dikaitkan dengan peningkatan risiko stroke sebesar 22 persen."
