Title;Price;Original Price;Discount;Stock;Delivery
Kotak Sambungan PCB Plastik 100X60X25MM Modul Housing Instrumen Elektronik Box Plastik;Rp9.130;Rp11.000;17%;Stok Total: 25;Dikirim dari Kab. Sleman
Paket CCTV Hilook 2CH 2MP TP ELEKTRONIK;Rp1.195.000;N/A;N/A;Stok Total: 48;Dikirim dari Kota Denpasar
Kabel Serabut kecil 1x10 Tembaga Mikro elektronik- ecer 1 meter murah;Rp650;N/A;N/A;Stok Total: 640;Dikirim dari Kab. Tangerang
Remot / Remote pengganti kompatibel utk TV LCD TOSHIBA tipe CT-90380 - Non merk polos;Rp13.000;N/A;N/A;Stok Total: 9978;Dikirim dari Kota Administrasi Jakarta Barat
Thermis AC Panasonic Untuk Indoor Ac Panasonic Best Produk - AC;Rp63.987;N/A;N/A;Stok: Sisa 5;Dikirim dari Kota Surabaya
Remot / Remote pengganti kompatibel utk TV LED LG Tipe AKB75735604 - Polos Non Merk;Rp12.000;N/A;N/A;Stok Total: 999;Dikirim dari Kota Administrasi Jakarta Barat
Changhong 43 Inch Newest Android 11 Frameless Smart TV Digital L43G7N;Rp2.919.000;Rp5.599.000;48%;Stok Total: 1871;Dikirim dari Kab. Tangerang
Jack / Jek / Connector TV T Besi Drat;Rp2.000;N/A;N/A;Stok Total: 1825;Dikirim dari Kota Administrasi Jakarta Barat
EVS Stabilizer Tegangan Listrik EVS-03 1000 Watt untuk Peralatan Elektronik Menstabilkan Arus Listrik & Menghemat Listrik;Rp100.000;N/A;N/A;Stok Total: 995;Dikirim dari Kab. Bekasi
Sikat Gigi Elektronik (BELI 1 GRATIS 2 KEPALA SIKAT) ToothBrush Otomatis Baterai Elektrik - Elektrik Putih;Rp18.500;Rp50.000;63%;Stok: 4.561;Dikirim dari Kota Administrasi Jakarta Selatan
Whbadguy Spidol Konduktif Ajaib Untuk Menggambar Sirkuit Elektronik Di;Rp474.000;N/A;N/A;Stok Total: 5000;Dikirim dari Kota Tangerang
Charger Elektronik untuk Audio Bluetooth TWS Gps radio comunicator sena.cardo output 5volt;Rp9.500;N/A;N/A;Stok Total: 1000;Dikirim dari Kota Administrasi Jakarta Pusat
AZKO Kris 5.8 ltr Air Fryer - Hitam Alat Masak Goreng Pembuat Makanan Penggoreng Tanpa Minyak Elektronik Dapur;Rp999.900;N/A;N/A;Stok Total: Sisa 3;Dikirim dari Kota Administrasi Jakarta Pusat
Tas Organizer Elektronik Penyimpanan Gadget - Gray;Rp20.400;N/A;N/A;Stok: 20;Dikirim dari Kota Administrasi Jakarta Barat
OBENG SET HP LAPTOP ELEKTRONIK - tempat utuh;Rp16.000;N/A;N/A;Stok: 33;Dikirim dari Kota Administrasi Jakarta Barat
THERMALRIGHT TL-C12015S ARGB 120mm SLIM PWM Fan Led Elektronik - Warna;Rp159.390;N/A;N/A;Stok: 60;Dikirim dari Kota Surabaya
INTEGRATED CIRCUIT CSC2313S SSOP-28 SIRKUIT ELEKTRONIK TERPADU;Rp21.000;N/A;N/A;Stok Total: Sisa 7;Dikirim dari Kota Tangerang Selatan
Google TV CHiQ 32 inch Smart TV HDR10 Youtube Digital TV (L32G7P Pro);Rp1.999.000;Rp4.999.000;60%;Stok Total: 861;Dikirim dari Kab. Tangerang
Kabel RCA to RCA 2-2 / 2 ke 2 Audio 1.2 Meter - Murah;Rp5.000;N/A;N/A;Stok Total: 1239;Dikirim dari Kota Administrasi Jakarta Barat
Panasonic F-EY2019-K - Ceiling Fan;Rp11.189.000;Rp11.748.450;5%;Stok Total: Sisa 3;Dikirim dari Kota Bekasi
Remot / Remote TV untuk Polytron LED LCD 81I191 - Grade Ori;Rp16.500;N/A;N/A;Stok Total: 2955;Dikirim dari Kota Administrasi Jakarta Barat
Antena TV Digital Indoor Outdoor Antenna Booster DVB-T2 4K PX DA-6600 + Kabel 12 Meter;Rp155.000;N/A;N/A;Stok Total: 20;Dikirim dari Kota Administrasi Jakarta Barat
"TEKIRO ELECTRONIC DIAGONAL CUTTING PLIERS 5"" TANG POTONG ELEKTRONIK 5""";Rp54.600;N/A;N/A;Stok Total: Sisa 9;Dikirim dari Kota Semarang
Box Adaptor 2A Power Supply Trafo 2Ampere Enclosure Project Elektronik;Rp18.400;N/A;N/A;Stok Total: 89;Dikirim dari Kota Bekasi
thermal paste processor Gd007 Elektronik Laptop Pendingin - 1gram;Rp5.000;N/A;N/A;Stok: 100;Dikirim dari Kota Administrasi Jakarta Utara
THERMALRIGHT AQUA ELITE 240 BLACK ARGB V2 CPU AIO Water Cooling Led Elektronik - Warna;Rp939.708;N/A;N/A;Stok: 11;Dikirim dari Kota Surabaya
45 in 1 OBENG SET REPARASI TORX Magnetic Screwdriver Elektronik HP - 45IN1 OBENG SET;Rp84.000;Rp120.000;30%;Stok: 20;Dikirim dari Kota Surabaya
SLOWSTART (INVERATOR) STARTING ELEKTRONIK ERKE 1500W AUTOMATIC ER-1500;Rp45.000;N/A;N/A;Stok Total: 93;Dikirim dari Kota Administrasi Jakarta Utara
Marine Rudder Angle Indicator FD 3 / Peralatan Elektronik Kapal;Rp2.150.000;N/A;N/A;Stok Total: Sisa 9;Dikirim dari Jakarta Pusat
Car/Jam Mobil / Jam / Jam Bercahaya Mobil / Plug-in Pass / Dasbor Analog / Jam Digital / Jam Elektronik / Dasbor Mobil SUV - gold;Rp33.488;Rp41.860;20%;Stok: Sisa 5;Dikirim dari Kab. Tangerang
Kabel power komputer siku tebal 3 core / kabel power komputer bengkok Computer Laptop Elektronik - 1,5 M;Rp21.559;Rp21.999;2%;Stok: Habis;Dikirim dari Kota Administrasi Jakarta Timur
Adaptor 5V 2A untuk Fiber Optic HTB3100 HTB 3100 / Elektronik Lainnya - Adaptor Besar;Rp20.000;N/A;N/A;Stok: 522;Dikirim dari Kota Administrasi Jakarta Utara
Remot / Remote DVD CRYSTAL KRISTAL Panjang;Rp12.000;N/A;N/A;Stok Total: 498;Dikirim dari Kota Administrasi Jakarta Barat
Remot Remote Reciver Venus Spnx;Rp13.000;N/A;N/A;Stok Total: 100;Dikirim dari Kota Administrasi Jakarta Barat
REMOT / REMOTE pengganti utk TV LED SMART ANDROID TCL -  Non Merk Polos;Rp22.000;N/A;N/A;Stok Total: 1000;Dikirim dari Kota Administrasi Jakarta Barat
Remot / Remote TV  LCD LED  Plasma Pengganti utk merk SMG AA59-00602a - Non Merk;Rp12.500;N/A;N/A;Stok Total: 4982;Dikirim dari Kota Administrasi Jakarta Barat
Remot STB SET TOP BOX LUBY 01 02 03 / ADVANCE / PIOLINE / WELHOME;Rp10.000;N/A;N/A;Stok Total: 4991;Dikirim dari Kota Administrasi Jakarta Barat
Hikvision DS-UPS600 UPS 600VA 360W untuk Perlindungan Perangkat Elektronik Anda Garansi Resmi;Rp493.000;N/A;N/A;Stok Total: 26;Dikirim dari Kota Administrasi Jakarta Utara
Mainan Pop It Elektronik Elektrik Push Pop Bubble Fidget Toy Game Anak;Rp59.999;Rp134.000;55%;Stok Total: 9123;Dikirim dari Kota Administrasi Jakarta Barat
Box Sparepart Kotak Komponen Elektronik Pro'skit 103-132C Original;Rp38.850;Rp48.000;19%;Stok Total: Sisa 8;Dikirim dari Kota Surabaya
Mini Solar Panel Solar Cell 5v 70ma for Diy elektronik;Rp7.000;N/A;N/A;Stok Total: 78;Dikirim dari Kota Medan
PEMBERSIH KAMERA LAPTOP KOMPUTER PENYEDOT DEBU ELEKTRONIK - Not Specified;Rp19.999;Rp28.000;29%;Stok: 84;Dikirim dari Kota Administrasi Jakarta Utara
Timbangan Dapur Digital 10kg Stainless Steel, Skala Elektronik Akurat 1g – Hitam Silver;Rp208.716;N/A;N/A;Stok Total: 50;Dikirim dari Kota Administrasi Jakarta Barat
Isolasi Lakban Asetat Tahan Panas elektronik / kabel / otomotif 0.21mm Flexible Tape - C-2 - 30m x 10mm;Rp15.000;N/A;N/A;Stok: 499;Dikirim dari Kota Administrasi Jakarta Barat
BOX ELEKTRONIK X8 BOX X8 BOX HITAM X8 BOX ARDUINO;Rp15.000;N/A;N/A;Stok Total: 15;Dikirim dari Kota Bandung
Philips Ballast Elektronik EB-C 136 TLD 1X36 Philips;Rp35.000;N/A;N/A;Stok Total: Sisa 1;Dikirim dari Kota Administrasi Jakarta Pusat
AQUA Elektronik AQR-D205 1Door 165 L - AQR-D205(MLS) - Hitam;Rp1.718.900;Rp2.728.000;37%;Stok: Sisa 4;Dikirim dari Kota Administrasi Jakarta Utara
Dust Blower - Pembersih Debu Kamera - Pembersih Debu elektronik;Rp12.000;N/A;N/A;Stok Total: Sisa 9;Dikirim dari Kota Depok
Baterai ABC AAA Ukuran Kecil Warna Biru untuk Remote dan Mainan Elektronik - 12 Pcs - -, -;Rp23.760;N/A;N/A;Stok: 4.776;Dikirim dari Kab. Karanganyar
ugreen screwdriver obeng set 38in1 repair tool hp laptop elektronik;Rp162.000;N/A;N/A;Stok Total: Sisa 3;Dikirim dari Kota Administrasi Jakarta Pusat
Tasbih Digital Elektronik Doa Zikir Sholat Ibadah - Jam+LED;Rp16.500;N/A;N/A;Stok: 885;Dikirim dari Kota Administrasi Jakarta Timur
Baterai / Batre Perangkat Elektronik LR43 Panasonic Lr 43 Jam Batrai;Rp14.550;N/A;N/A;Stok Total: 100;Dikirim dari Kota Administrasi Jakarta Selatan
Ezren 2.0CM Isolatif Antipanas Kopten Perekat Elektronik BGA Tape;Rp25.000;N/A;N/A;Stok Total: 9971;Dikirim dari Kab. Tangerang
WD 40 contact cleaner 360ml cairan pembersih elektronik;Rp93.000;N/A;N/A;Stok Total: Sisa 1;Dikirim dari Kota Bekasi
Sesuai untuk(Redmi 9c)kasus telepon,Komponen elektronik,bahan kaca tempered, anti drop, anti slip, wear-resistant - 1, Redmi 9c;Rp58.000;N/A;N/A;Stok: 9.799;Dikirim dari Kab. Tangerang
KUAS PEMBERSIH KOMPONEN ELEKTRONIK BAHAN LEMBUT;Rp10.800;N/A;N/A;Stok Total: Sisa 8;Dikirim dari Kota Tangerang Selatan
NEPTO FLUX RMA-223 10CC ORIGINAL - FLUX TEKNISI HANDPHONE ELEKTRONIK - FLUX PASTE RESIDU RENDAH;Rp2.250;Rp2.700;17%;Stok Total: 51;Dikirim dari Kota Tangerang
Icetej Usb Cable Charge Untuk Pengecasan Elektronik;Rp45.000;N/A;N/A;Stok Total: 58;Dikirim dari Kab. Tangerang
Kap Lampu TL Neon Kap Elektrik Kap Elektronik 10 Watt POLOS;Rp15.000;N/A;N/A;Stok Total: 99988;Dikirim dari Kab. Bekasi
BATERAI UNIVERSAL 602030 20MM X 30MM MODEL SOKET BATERAI ELEKTRONIK;Rp27.000;N/A;N/A;Stok Total: 9999;Dikirim dari Kota Administrasi Jakarta Barat
Klakson TELOLET BASURI 8 TOMBOL DOBEL TOA VIRAL elektronik 24V;Rp1.025.000;N/A;N/A;Stok Total: 64;Dikirim dari Kab. Bekasi
POMPA AIR ELEKTRONIK SEMPROTAN CUCI MOTOR SERBAGGUNA PORTABLE PLASTIK;Rp53.600;N/A;N/A;Stok Total: 9999;Dikirim dari Jakarta Barat
Modul Kamera Mikroskop Elektronik USB 30W 640x480 Pixels;Rp256.700;N/A;N/A;Stok Total: 500;Dikirim dari Kota Administrasi Jakarta Timur
Svi cloud Android tv box. Produk terbaru dari svicloud - 9S, Keyboard I8;Rp1.850.000;N/A;N/A;Stok: 32;Dikirim dari Jakarta Barat
Svicloud TV Box Android TV & Google TV - 9S, Keyboard I8;Rp1.850.000;N/A;N/A;Stok: Sisa 10;Dikirim dari Kota Administrasi Jakarta Barat
Lenyes CR136 Phone Holder 360 Non Slip Portable Black Garansi Original - Not Specified;Rp58.900;Rp149.000;60%;Stok: 766;Dikirim dari Kota Tangerang
Somostel Baterai iPhone 7 / 7G;Rp88.000;N/A;N/A;Stok Total: Sisa 1;Dikirim dari Kota Surabaya
RAPAtech DC5054 - LINE MAX PRO 4-in-1 Cable 60W - Apple MFi Certified - DC5054 MFi Only;Rp749.000;N/A;N/A;Stok: 774;Dikirim dari Kota Administrasi Jakarta Barat
Somostel Baterai iPhone 8 Plus;Rp110.000;N/A;N/A;Stok Total: Sisa 1;Dikirim dari Kota Surabaya
RAPAtech DC3034 - LINE+ I Apple MFi Certified USB-C to Lightning 27W - DC3034 1 Meter;Rp199.800;Rp999.000;80%;Stok: 795;Dikirim dari Kota Administrasi Jakarta Barat
Somostel Baterai iPhone 8 / 8G;Rp88.000;N/A;N/A;Stok Total: Sisa 1;Dikirim dari Kota Surabaya
RAPAtech DC4044 - LINE II - Apple MFi Certified USB-C to Lightning 27W - DC4044;Rp169.000;Rp499.000;66%;Stok: 800;Dikirim dari Kota Administrasi Jakarta Barat
Kamus Elektronik Alfa Link EI - 21SE;Rp460.000;N/A;N/A;Stok Total: 9999;Dikirim dari Jakarta Utara
Sesuai untuk(RealMe C17)kasus telepon,Komponen elektronik,bahan kaca tempered, anti drop, anti slip, wear-resistant - 1, Kesing RealMe C17;Rp58.000;N/A;N/A;Stok: 9.799;Dikirim dari Kab. Tangerang
ELCO 33uf 250v elko 33uf 250v elektronik capacitor kapasitor;Rp900;N/A;N/A;Stok Total: 165;Dikirim dari Jakarta Barat
Xiaomi Ebook Reader 6 Inci E-ink Layar E-Book untuk Elektronik Buku;Rp2.780.910;N/A;N/A;Stok Total: 1000;Dikirim dari Kota Semarang
Somostel Baterai iPhone 6 Plus / 6+;Rp110.000;N/A;N/A;Stok Total: Sisa 1;Dikirim dari Kota Surabaya
Apple battery pack [USED LIKE NEW];Rp1.600.000;N/A;N/A;Stok Total: Sisa 1;Dikirim dari Kota Surabaya
Somostel Baterai Advan G5;Rp71.500;N/A;N/A;Stok Total: Sisa 1;Dikirim dari Kota Surabaya
Krisbow Hand Dryer High Speed 900 watt Mini Mrd900 Mesin Pengering Tangan Hand Blower Peralatan Elektronik;Rp1.226.600;Rp1.443.000;15%;Stok Total: Sisa 4;Dikirim dari Kab. Bekasi
Kalkulator Elektronik 12 Digit - KK-837B - Black;Rp35.000;N/A;N/A;Stok Total: 15;Dikirim dari Kota Bandung
QA ELEKTRONIK HMD 46 pro;Rp3.850.000;N/A;N/A;Stok Total: 19;Dikirim dari Kab. Tangerang
Solder Listrik Set 60 Watt Paket Solder Alat Servis Elektronik Lengkap Peralatan Soldier Listrik Hp - PAKET B;Rp70.000;N/A;N/A;Stok: 5.000;Dikirim dari Jakarta Selatan
ABC Elektronik Official - Changhong 55QCN1 Qled 55 Inch Uhd 4k Google Smart Tv Hdr 10 Digital Tv;Rp7.931.500;N/A;N/A;Stok Total: Sisa 4;Dikirim dari Kota Bandung
TRANSISTOR A102 Elektronik;Rp3.450;N/A;N/A;Stok Total: Sisa 7;Dikirim dari Kota Tangerang
KATROL LISTRIK MINI ELEKTRONIK WIRE ROPE HOIST 600 kg WEKA;Rp2.500.000;N/A;N/A;Stok Total: Sisa 10;Dikirim dari Jakarta Barat
Light Box Display Frame Poster LED Slim Round Edge EU Plug 40x60cm Iklan Poster Cafe Resto Toko Elektronik;Rp800.000;N/A;N/A;Stok Total: Sisa 3;Dikirim dari Kota Bandung
CO Contact Cleaner C&C - Cairan Pembersih Elektronik Pelarut;Rp95.000;N/A;N/A;Stok Total: Sisa 3;Dikirim dari Jakarta Utara
GUB Barfly Carbon Speedometer Braket perangkat Elektronik DI2 AXS EPS;Rp175.000;N/A;N/A;Stok Total: Sisa 4;Dikirim dari Kab. Tegal
2PC 16A Saklar suhu otomatis ketel listrik / Pengatur suhu otomatis / Pengendali elektronik - 2PCS;Rp10.465;N/A;N/A;Stok: Habis;Dikirim dari Kota Administrasi Jakarta Utara
Kaki Bulat Ganjal Kursi Kotak Box Elektronik Transparan Isi 4 Pcs;Rp10.000;N/A;N/A;Stok Total: 749;Dikirim dari Kab. Bandung
